21;4;8;0;1.02036;0.00154877;muon
41;4;8;0;1.02833;0.00154877;muon
37;4;10;0;1.00243;0.000728607;electron
39;4;11;0;0.964936;0.000299454;muon
33;4;7;1;1.00654;0.000299454;muon
35;6;8;1;0.850367;0.000299454;muon
41;5;8;0;0.89181;0.000299454;muon
27;4;8;0;0.860563;0.574219;electron
35;4;10;0;1.50411;0.00149536;muon
25;6;10;0;1.52028;0.00149536;muon
35;5;8;0;1.24311;0.00119781;muon
35;5;8;0;1.30997;0.00119781;muon
31;3;9;0;1.56879;0.0358887;electron
0;5;5;0;0.847427;0.462891;electron
24;4;8;0;1.43849;0.00144958;muon
25;4;8;0;1.4564;0.00144958;muon
37;6;10;0;1.379;0.00402832;muon
32;4;8;0;1.39988;0.00402832;muon
39;3;10;1;1.52488;0.000736237;muon
34;3;8;0;1.66481;0.000736237;muon
0;4;8;0;0.289012;0;muon
0;4;5;0;0.325177;0;muon
20;5;8;0;1.26139;0.664062;electron
37;4;9;0;1.47978;0.00025177;electron
36;4;8;0;0.582399;0.0018158;muon
33;4;10;0;0.59329;0.0018158;muon
0;4;8;0;0.529415;0.914062;muon
0;4;8;1;0.570771;0.914062;muon
24;4;6;1;1.0915;0.664062;electron
27;5;10;0;1.46459;0.000865936;muon
22;5;8;0;1.50551;0.000865936;muon
22;4;8;0;0.528804;0.00276184;muon
28;5;8;0;0.529017;0.00276184;muon
35;3;8;0;0.918577;0.00174713;muon
41;4;8;0;0.931442;0.00174713;muon
0;4;6;0;1.14462;0.816406;electron
25;5;8;0;1.44683;0.000461578;muon
34;4;4;0;1.52451;0.000461578;muon
31;4;8;0;1.87946;0.00102234;electron
25;2;10;0;0.992866;0.000999451;muon
24;3;8;0;1.00086;0.000999451;muon
37;4;8;0;0.955887;0.00174713;muon
32;4;8;0;0.993376;0.00174713;muon
24;3;8;0;1.32999;0.000207901;electron
31;5;9;0;1.23709;0.000423431;muon
32;4;10;0;1.2916;0.000423431;muon
36;4;8;0;1.74349;0.0732422;electron
36;4;8;0;0.952382;0.000999451;muon
0;6;10;0;0.98529;0.000999451;muon
0;3;7;1;1.39017;0.785156;electron
23;5;8;1;1.34721;0.71875;electron
34;4;9;1;1.62223;0.000530243;muon
25;4;7;0;1.69268;0.000530243;muon
30;2;11;0;1.81372;0.000930786;muon
37;4;10;0;1.82366;0.000930786;muon
33;4;8;0;1.45492;0.000362396;electron
31;5;8;0;1.46402;0.00120544;muon
34;6;10;0;1.47544;0.00120544;muon
25;4;8;0;0.841613;0.00119781;muon
34;4;8;0;0.950465;0.00119781;muon
26;5;12;0;0.446579;0.00238037;muon
13;4;11;0;0.456479;0.00238037;muon
39;3;7;1;0.589056;0.000476837;muon
31;2;8;0;0.633828;0.000476837;muon
37;4;8;0;1.22759;0.000274658;muon
31;4;8;1;1.25237;0.000274658;muon
39;4;8;1;1.46006;0.0050354;electron
0;2;8;0;1.28749;0.00218201;muon
42;4;8;0;1.38877;0.00218201;muon
38;4;8;0;0.978808;0.753906;electron
35;4;13;1;0.719757;0.396484;electron
30;5;9;0;1.14228;0.773438;electron
30;4;10;0;1.35516;0.00186157;muon
24;5;8;0;1.36416;0.00186157;muon
36;3;8;0;2.42424;0.867188;electron
0;2;8;0;1.31875;0.00113678;muon
40;4;10;0;1.32105;0.00113678;muon
30;3;8;0;1.52102;0.00174713;muon
28;4;8;0;1.524;0.00174713;muon
0;4;6;0;1.46581;0.0161133;electron
32;3;10;0;1.14683;0.00509644;electron
32;3;8;0;1.50286;0.000362396;muon
31;4;8;0;1.60391;0.000362396;muon
0;4;8;0;0.562412;0.425781;electron
35;4;11;1;1.78197;0.859375;electron
26;4;8;0;0.978212;0.000591278;muon
33;4;10;0;0.979364;0.000591278;muon
41;3;8;0;1.03691;0.000326157;electron
10;3;8;0;0.980262;0.00151825;muon
25;4;10;0;0.988641;0.00151825;muon
30;3;10;0;1.25815;0.00186157;electron
0;5;8;0;0.690369;0.000476837;electron
33;3;8;0;1.63421;0.0649414;electron
33;4;7;0;1.10067;0.000671387;muon
29;4;9;0;1.17935;0.000671387;muon
36;3;8;0;1.64223;0.00202942;muon
37;4;8;0;1.67688;0.00202942;muon
36;4;8;0;1.50154;0.000835419;muon
29;4;8;0;1.55191;0.000835419;muon
35;4;8;1;0.744388;0.300781;electron
25;5;5;0;1.48744;0.0498047;electron
27;4;11;0;1.00551;0.0022583;muon
30;1;8;1;1.06359;0.0022583;muon
31;4;11;0;1.62725;0.000774384;electron
18;4;8;0;0.716794;0.443359;electron
36;5;6;0;1.90929;0.00128174;electron
37;4;8;0;1.03951;0.000999451;electron
32;3;8;0;1.28547;0.00282288;muon
36;4;10;0;1.32432;0.00282288;muon
38;4;7;0;1.33571;0.0013504;muon
32;3;8;0;1.39913;0.0013504;muon
31;4;8;0;1.57751;0.00112152;muon
26;4;8;0;1.62943;0.00112152;muon
22;4;8;1;0.750522;0.000389099;muon
37;4;6;1;0.80435;0.000389099;muon
38;2;8;0;4.02401;0.000999451;electron
42;4;8;0;0.928923;0.00221252;electron
29;4;8;0;1.0732;0.228516;electron
38;5;11;0;0.940107;0.000537872;electron
37;3;8;0;1.22686;0.789062;electron
31;3;8;0;1.00797;0.0119629;electron
29;4;8;0;1.13837;0.000499725;muon
22;4;10;0;1.17245;0.000499725;muon
31;4;8;0;1.2346;0.000209808;muon
0;4;8;1;1.28042;0.000209808;muon
0;4;8;1;0.793879;0.792969;electron
0;3;10;0;1.28223;0.777344;electron
0;4;6;0;0.815853;0.699219;electron
36;2;7;0;0.934153;0.00482178;electron
30;4;8;0;1.42117;0.00174713;muon
36;4;9;0;1.44711;0.00174713;muon
19;4;8;0;1.78684;0.000774384;muon
35;6;8;0;1.79479;0.000774384;muon
36;4;8;0;1.26232;0.0119629;electron
35;5;10;0;1.4254;0.785156;electron
25;3;7;0;1.31035;0.000530243;muon
27;5;8;0;1.31679;0.000530243;muon
31;4;8;0;1.47164;0.00497437;muon
17;4;8;0;1.49002;0.00497437;muon
30;3;8;0;1.53247;0.000736237;muon
29;3;9;0;1.58175;0.000736237;muon
40;4;10;0;1.17659;0.000207901;muon
26;4;8;0;1.24445;0.000207901;muon
9;4;8;0;1.70292;0.00379944;electron
41;5;10;0;2.38187;0.00726318;electron
19;3;8;0;1.26589;0.00034523;muon
35;5;10;0;1.41506;0.00034523;muon
40;4;11;0;1.44274;0.746094;electron
29;4;10;0;1.85775;0.667969;electron
34;5;10;0;0.579034;0.765625;muon
37;5;8;0;0.5975;0.765625;muon
37;6;6;0;0.497129;0.000284195;electron
34;4;8;0;1.49795;0.00119781;muon
38;3;8;1;1.51387;0.00119781;muon
0;5;7;0;1.10022;0.12207;electron
0;5;8;1;0.927644;0.000463486;muon
34;4;8;0;1.0064;0.000463486;muon
0;7;10;1;1.23935;0.851562;electron
22;2;8;0;1.24275;0.695312;electron
0;3;8;0;0.963206;0.757812;muon
40;4;8;0;1.02418;0.757812;muon
18;4;8;0;1.37209;0.000495911;electron
38;4;8;1;1.53139;0.574219;electron
0;5;8;1;0.600985;0.000199318;muon
41;3;12;0;0.617513;0.000199318;muon
33;2;8;0;0.735738;0.0018692;electron
19;5;8;0;1.33886;0.000362396;muon
32;4;9;0;1.36332;0.000362396;muon
21;3;8;0;1.25839;0.753906;electron
0;5;8;0;1.33112;0.000362396;muon
34;3;9;0;1.37154;0.000362396;muon
39;3;8;0;1.85193;0.000161171;muon
34;5;6;0;1.87447;0.000161171;muon
34;4;8;0;0.857935;0.410156;electron
32;4;8;0;1.35012;0.00100708;muon
34;4;8;0;1.37856;0.00100708;muon
27;4;7;0;1.54189;0.785156;electron
26;3;9;0;1.23577;0.000495911;muon
30;4;10;0;1.26291;0.000495911;muon
37;3;7;0;1.54729;0.00482178;electron
37;4;10;0;1.23727;0.703125;electron
34;5;6;0;0.903128;0.000173569;muon
35;4;8;0;0.913965;0.000173569;muon
34;4;8;0;1.00635;0.000663757;muon
34;4;8;0;1.03873;0.000663757;muon
32;4;8;0;1.51103;0.847656;electron
28;5;6;0;0.978855;0.001091;muon
